How many dates have silverstone circuit	SELECT COUNT(col3) FROM table_1_1140103_6 WHERE col2='Silverstone' 
How many constructors are listed for the XVI BRDC international trophy race	SELECT COUNT(col5) FROM table_1_1140103_6 WHERE col1='XVI BRDC International Trophy' 
What is the name of the circuit in which the race name is ii danish grand prix?	SELECT col1 FROM table_1_1140105_6 WHERE col0='II Danish Grand Prix' 
What is te name of the constructors dated 26 march?	SELECT col4 FROM table_1_1140105_6 WHERE col2='26 March' 
What is the total amount of circuts dated 22 april?	SELECT COUNT(col1) FROM table_1_1140105_6 WHERE col2='22 April' 
what is the name of the constructor that has the circuit zeltweg airfield?	SELECT col4 FROM table_1_1140105_6 WHERE col1='Zeltweg Airfield' 
What is the name of the winning driver where the circuit name is posillipo?	SELECT col3 FROM table_1_1140105_6 WHERE col1='Posillipo' 
What is the name of the circuit where the race xi Syracuse grand prix was held?	SELECT col1 FROM table_1_1140105_6 WHERE col0='XI Syracuse Grand Prix' 
What kind of report is for the Pau circuit?	SELECT col5 FROM table_1_1140111_5 WHERE col1='Pau' 
How many different kinds of reports are there for races that Juan Manuel Fangio won?	SELECT COUNT(col5) FROM table_1_1140111_5 WHERE col3='Juan Manuel Fangio' 
Who constructed the Syracuse circuit?	SELECT col4 FROM table_1_1140111_5 WHERE col1='Syracuse' 
What is the name of the race in the Modena circuit?	SELECT col0 FROM table_1_1140116_5 WHERE col1='Modena' 
What is the race name in the Monza circuit?	SELECT col0 FROM table_1_1140116_5 WHERE col1='Monza' 
When does V Madgwick Cup take place?	SELECT col2 FROM table_1_1140116_5 WHERE col0='V Madgwick Cup' 
Which driver won the race xiv elaintarhanajot?	SELECT col3 FROM table_1_1140116_5 WHERE col0='XIV Elaintarhanajot' 
Who won the Modena circuit?	SELECT col3 FROM table_1_1140116_5 WHERE col1='Modena' 
Who constructed the car driven by Roy Salvadori on April 11?	SELECT col4 FROM table_1_1140113_5 WHERE col3='Roy Salvadori' AND col2='11 April' 
How many constructors won the III Redex Trophy?	SELECT COUNT(col4) FROM table_1_1140113_5 WHERE col0='III RedeX Trophy' 
What was the report of Mike Hawthorn's winning race?	SELECT col5 FROM table_1_1140113_5 WHERE col3='Mike Hawthorn' 
What was the name of the race in Bordeaux?	SELECT col0 FROM table_1_1140113_5 WHERE col1='Bordeaux' 
What is the report for the race name V Ulster Trophy?	SELECT col5 FROM table_1_1140117_5 WHERE col0='V Ulster Trophy' 
What is the constructor for the Silverstone circuit?	SELECT col4 FROM table_1_1140117_5 WHERE col1='Silverstone' 
What's the report for the Silverstone circuit?	SELECT col5 FROM table_1_1140117_5 WHERE col1='Silverstone' 
What's the report for the race name,XIII Grand Prix de l'Albigeois?	SELECT col5 FROM table_1_1140117_5 WHERE col0='XIII Grand Prix de l'Albigeois' 
Which date did the race name XII Pau Grand Prix take place on?	SELECT col2 FROM table_1_1140117_5 WHERE col0='XII Pau Grand Prix' 
Who was the winning driver for the goodwood circuit?	SELECT col3 FROM table_1_1140117_5 WHERE col1='Goodwood' 
How many millions of U.S. viewers whatched episodes written by Krystal Houghton?	SELECT col6 FROM table_1_11411026_2 WHERE col4='Krystal Houghton' 
How many titles were directed in series 79?	SELECT COUNT(col3) FROM table_1_11411026_2 WHERE col0='79' 
Who wrote an episode watched by 19.01 million US viewers?	SELECT col4 FROM table_1_11411026_2 WHERE col6='19.01' 
What are the titles of the episodes where Rodman Flender is the director?	SELECT col1 FROM table_1_11404452_1 WHERE col3='Rodman Flender' 
What is the original air date of the Jamie Babbit directed episode?	SELECT col5 FROM table_1_11404452_1 WHERE col3='Jamie Babbit' 
Who are the writers in the episode "a tree grows in guadalajara"?	SELECT col2 FROM table_1_11404452_1 WHERE col1='" A Tree Grows in Guadalajara "' 
What is the original air date when there were 12.81 million u.s viewers?	SELECT col5 FROM table_1_11404452_1 WHERE col4='12.81' 
When did Shelia Lawrence join the series?	SELECT MIN(col0) FROM table_1_11404452_1 WHERE col2='Shelia Lawrence' 
Who was the director when there were 13.66 million u.s viewers?	SELECT col3 FROM table_1_11404452_1 WHERE col4='13.66' 
Name the percentage where the amount won was 25	SELECT col6 FROM table_1_1143966_1 WHERE col2='25' 
How many games were won with 2nd oha was standing and there were 62 games?	SELECT col2 FROM table_1_1143966_1 WHERE col9='2nd OHA' AND col1='62' 
What is the Liscumb when Gauthier is 34?	SELECT col10 FROM table_1_11447995_2 WHERE col5='34' 
What is the Bello when Ben-Tahir is 296?	SELECT col1 FROM table_1_11447995_2 WHERE col2='296' 
What is Ben-Tahir when Bello is 51?	SELECT col2 FROM table_1_11447995_2 WHERE col1='51' 
What is Haydon when Larter is 11 and Libweshya is 4?	SELECT col6 FROM table_1_11447995_2 WHERE col7='11' AND col9='4' 
What is Liscumb when Haydon is 1632?	SELECT col10 FROM table_1_11447995_2 WHERE col6='1632' 
What is Doucet when Lawrance is 36?	SELECT col3 FROM table_1_11447995_2 WHERE col8='36' 
Which tv had the date december 7,1986?	SELECT col6 FROM table_1_11449590_2 WHERE col1='December 7, 1986' 
Which kickoff has the opponent at new orleans saints?	SELECT col4 FROM table_1_11449590_2 WHERE col2='at New Orleans Saints' 
How many houses are green?	SELECT COUNT(col0) FROM table_1_11464746_1 WHERE col4='Green' 
What year was the house named gongola made?	SELECT col3 FROM table_1_11464746_1 WHERE col0='Gongola' 
